Tanggal;AF01;AF02;AF03;AF04;AF05;AF06;AF07;AF08;AF09;AF10;AF11;AF12;AF13;AF14;AF15;AF16;AF17;AF18;AF19;AF20;RY01;RY02;RY03
30/09/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01/10/2025;20;16;9,5;20;9;10;11;12;10;9;10,3;13;12;6;26;13;19;0;0;0;0;0;0
02/10/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
04/10/2025;5;4,5;6;4,5;3,5;4;3,5;2;9;4;3,5;4,5;5;5;4,5;4;6;0;0;0;0;0;0
05/10/2025;10;7,5;15;9,5;5,5;5;13,5;4;5;7;5,5;6;6;8;9,5;19;10;0;0;0;0;0;0
07/10/2025;0;0;0;0;0;0;0;0;0;0;0,5;0;2,5;1;2;3;10;0;0;0;0;0;0
10/10/2025;0;0;0;0;0;0;0;0;0;0;0;6,5;2;5;1,5;0;2;0;0;0;0;0;0
11/10/2025;5;0;0;0;0;0;0;0;0;0;0,5;10;0,5;2;0;0;4;0;0;0;0;0;0
12/10/2025;22;14;13,5;17;5,5;4,5;6,5;3;5;3;14,5;8;6;11;8;14;28;0;0;0;0;0;0
13/10/2025;4;11;20;6;8,5;11,5;17,5;11;13;9;25;32,5;52;80;70,5;76;91;0;0;0;0;0;0
14/10/2025;0;2,5;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/10/2025;13;3;1;5;2,5;3;4,5;5;7;1;4,5;14,5;6;0;0;0;0;0;0;0;0;0;0
16/10/2025;2;3;11;7,5;6;3,5;0;0;2;2;0;6,5;7;8;9,5;11;12,5;0;0;0;0;0;0
17/10/2025;0;0;0;0;0;0;0;0;0;0;6,5;0;0;0;0;0;0;0;0;0;0;0;0
18/10/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0,5;1,5;0;0;0;0;0;0
19/10/2025;2;0;0;3;1;0;0;0;1;0;1,5;1;1;1,5;2,5;1;0;0;0;0;0;0;0
20/10/2025;20;28;10,5;16,5;14;17;12;11;8;10;17,5;27;21;35;21;24;82;0;0;0;0;0;0
21/10/2025;26;16,5;27;42;15;17,5;28,5;20;25;16;29;21;21;22,5;14;9;9;0;0;0;0;0;0
22/10/2025;4;1,5;3,5;2,5;3;3;0;0;2;2;0;1,5;2;3;1;1,5;2;0;0;0;0;0;0
23/10/2025;6;2,5;4;2,5;2,5;6;11;3;3,5;4;2;7;7;6,5;6;2;0,5;0;0;0;0;0;0
24/10/2025;14;10;7,5;12,5;8;6;4;8;9;7;8,5;13;20;24;22;23,5;29;0;0;0;0;0;0
25/10/2025;36;44;25;27;29;34;31;27;40;21;24,7;32;49;45;47;43,5;44,5;0;0;0;0;0;0
26/10/2025;15;3,5;2;4;4,5;2,5;3;2;5;2;0;4;3,5;5,5;4,5;5;13;0;0;0;0;0;0
28/10/2025;21;11;10,5;13;14,5;18;3;4;12;0;0;0,5;0,5;1;0,5;0;0;0;0;0;0;0;0
29/10/2025;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0
30/10/2025;0;0;0;0;0;0;0;0;0;0;4,5;1;5;8;6;1;2,5;0;0;0;0;0;0
01/11/2025;0;2,5;0;0;3;6;3;1;0,5;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2025;1;0;1,5;0;1;0;1;0;1;0;0;0;0;1,5;1;0;0;0;0;0;0;0;0
03/11/2025;0;0;5;0;6,5;4;10,5;8;12;10;32,4;20;16;6,5;6;1;0;0;0;0;0;0;0
04/11/2025;55;62,5;21;31;62;56;56,5;42;53;48;16,5;41,5;47;46,5;14,5;13;15,5;0;0;0;0;0;0
05/11/2025;3;3,5;7,5;2;1,5;5,5;2;0;3;1;12,5;7;9,5;8,5;6;2;1;0;0;0;0;0;0
06/11/2025;4;3;3,5;3;3;3;5,5;6;10;7;7,5;9;7;10,5;7,5;2;3;0;0;0;0;0;0
07/11/2025;0;4,5;8;3;5,5;1,5;6;5;6;9;28,2;5;5;6;5;3;1,5;0;0;0;0;0;0
08/11/2025;56;58,5;58;54;55,5;54,5;55;61;67;40;38;14;13;8,5;8;10;17;0;0;0;0;0;0
09/11/2025;0;1;2,2;0;1,5;0;6;6;8;7;2;5,5;6;15;10,5;12;19,5;0;0;0;0;0;0
10/11/2025;2;0,5;4,5;0;1,5;0;3;1;2;2;1,5;0;0;0;0;0;0;0;0;0;0;0;0
11/11/2025;65;27,5;20,9;38;28;23;20;22;24;18;12,2;8,2;7;11;9,5;5;6,5;0;0;0;0;0;0
12/11/2025;0;3,5;7;0;1,5;0;0;0;3;4;6;2,5;2;3;2;1;8;0;0;0;0;0;0
16/11/2025;28;17;12;25;12;9;8;22;26;14;23;12;15;14,5;15;10,5;9;0;0;0;0;0;0
17/11/2025;22;23,5;21;23,5;21;21,5;20;17;23;16;15,5;23;21;33,5;18;19;23;0;0;0;0;0;0
18/11/2025;22;12;4;9,5;0;7,5;6;11;11;8;1,6;8,5;13;14,5;10;11;12,5;0;0;0;0;0;0
20/11/2025;11;12,5;9,5;17,5;11,5;9,5;12,5;12;18;10;23;18;15;13,5;14;22;26;0;0;0;0;0;0
21/11/2025;14;13;12,5;14,5;17;12,5;4;13;17;10;24;14,5;16;17;16,5;12;6;0;0;0;0;0;0
22/11/2025;1;2,5;3;0;1;1,5;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
23/11/2025;0;0;0;0,5;1,5;0;0;1;2;0;2;2;2;18;18;0;0;0;0;0;0;0;0
24/11/2025;3;2;14;5;5,5;8,5;9;8;10;8;24,4;14;6;1,5;1;6;5;0;0;0;0;0;0
25/11/2025;2;3;4,5;1,5;1;0;1;1;1;1;0;2;1;2;1;0;0;0;0;0;0;0;0
27/11/2025;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
28/11/2025;27;31,5;30;29;26;26,5;20;23;30;21;38;21,5;32,5;35;20;19;18;0;0;0;0;0;0
29/11/2025;14;10;12;10,5;16;31;31;47;55;46;18,8;16;22;22,5;22;21;23;0;0;0;0;0;0
01/12/2025;18;24,5;13;18;21;26;24;20;27;18;11,5;3,5;16;14;29;6;1;0;0;0;0;0;0
02/12/2025;0;0;2,5;0;1;0;0;0;0;0;28;0;0;0;0;3;2,5;0;0;0;0;0;0
03/12/2025;7;12;13,5;12;13;18,5;12;19;19;15;0;14,5;23;15;12;14;29;0;0;0;0;0;0
04/12/2025;26;13,5;9;18;16;19,5;10;20;23;17;7,8;7;18;9;9;15;21;0;0;0;0;0;0
05/12/2025;3;4;7;10;6,5;3,5;1;0;6;6;9,8;5;4;3;7;6;11;0;0;0;0;0;0
06/12/2025;0,5;1;2;3,5;2;0,5;0;1;2;1;0;3;1,5;0,5;0;0,5;3;0;0;0;0;0;0
07/12/2025;48;23,5;27,5;24;31,5;26;24,5;27;27;26;8,3;25;24;43,5;28;23;19;0;0;0;0;0;0
08/12/2025;22;12;7;10,5;9;14;7,1;13;27;11;22,5;8,5;9;5;3;3;8;0;0;0;0;0;0
10/12/2025;1;0;16;1;2,5;1,5;3;2,5;5;2;10;4;3,5;6;8,5;6;4;0;0;0;0;0;0
11/12/2025;22;23,5;22;21;20;14;5;15;7;5;16;9,5;11;12,5;13;10;11;0;0;0;0;0;0
12/12/2025;33;29,5;37,5;32;41;19,5;22;15,5;20;25;54;41;42;46,5;41;41;52;0;0;0;0;0;0
13/12/2025;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14/12/2025;31;11;16,5;29;17;16,5;11;21;15;11;1,2;17,5;14;19,5;18;15;15;0;0;0;0;0;0
15/12/2025;0;0;1;0;1,5;6;0;0;2;0;15,4;0;0;0;0;0;0;0;0;0;0;0;0
17/12/2025;10;8,5;6;10;8,5;7,5;8;8;12;7;0;6,5;7;7,5;7;6;4;0;0;0;0;0;0
18/12/2025;0;2;0;0;0;0;0;0;0;0;5,8;0;0;0;0;0;1;0;0;0;0;0;0
19/12/2025;5;7;8,5;8;11;12,5;11;12;11,5;9;6,2;8;10;9;10;12;17;0;0;0;0;0;0
20/12/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;2;0;0;0;0;0;0
21/12/2025;1;5,5;1,5;1;1;2;3;2;4;1;0;2;2;3;2;0;2;0;0;0;0;0;0
22/12/2025;2;6;1,5;2;2;2;8;1;2;1;0;0,5;0;4,5;0;0;0;0;0;0;0;0;0
23/12/2025;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;4;0;0;0;0;0;0
24/12/2025;0;0;0;0;0,5;0;2;1;1;0;1,5;0;0;0;1;0;0;0;0;0;0;0;0
25/12/2025;3;5;6;3;4,5;4;9;7;7;2;3,5;10;3;3;1,7;0,5;0;0;0;0;0;0;0
27/12/2025;0,5;0;0;0;0,5;1;1;0;0,5;0;2;0;0;5;1,7;0,5;0;0;0;0;0;0;0
29/12/2025;1;2,5;2;0;2;1;0;0;2;2;6,5;3,5;2;1,5;1,5;2;8;0;0;0;0;0;0
30/12/2025;8;2;2;1;1;1,5;1;1;1;1;1,5;1,5;1,5;1;1;3;10;0;0;0;0;0;0
31/12/2025;7;3;3;4;5;2;5;2;1;5;7;9;4;4;2;5;7;0;0;0;0;0;0
02/01/2026;16;8,5;6,5;7;11;3,5;4,5;0;4;4;1,3;15;20;45;19;23;47;0;0;0;0;0;0
03/01/2026;23;31,5;22;21;27;26;33;28;24;20;13,5;23;33;28,5;23;24;50;0;0;0;0;0;0
04/01/2026;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0
05/01/2026;6;5;4,5;5;6;4,5;8;20;5;10;11,8;13,5;18;9;7,5;10;22;0;0;0;0;0;0
06/01/2026;0,5;0;2;0;1;0;0;0;0;1;4;6;1;9;15,5;12;13,5;0;0;0;0;0;0
07/01/2026;8;9;10;8;7;6,5;7;7;10;8;9;8;9;9;9;6;4;0;0;0;0;0;0
08/01/2026;0;0;1;0;0,5;0,5;1;0;0;8;10;15;7;2,5;3;2;1;0;0;0;0;0;0
09/01/2026;9;33;9,5;9;11;6;4;5;5;10;8,8;9;10;11,5;12;11;14;0;0;0;0;0;0
10/01/2026;6;4;3,5;4;5;7,5;6;7;5;9;1;24;6;19;16;10;7;0;0;0;0;0;0
13/01/2026;0;0;0;0;0;0;0;1;1;1;7,5;4;4;6,5;2;4;7;0;0;0;0;0;0
15/01/2026;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
29/01/2026;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
30/01/2026;0;0;0;0;0;0;1;0;0,5;0;2;6,5;2;8;6;2;0;0;0;0;0;0;0
31/01/2026;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2026;1;10;0;1;1,5;2;5;1;0;0;2;8;12;26;20;23;22;0;0;0;0;0;0
02/02/2026;18;14;5;10;9,5;4,5;23;10;10;2;5,6;3;7;9;14;4;1;0;0;0;0;0;0
03/02/2026;28;26;16,2;26;29;24;25,5;36;38;5;2;2,5;1;1;1;2;3;0;0;0;0;0;0
04/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;15;0;0;0;0;0;0
05/02/2026;12;1,5;0;0;0,5;0;0;0;6;2;5;0;0;2,5;1;2;7;0;0;0;0;0;0
11/02/2026;1;12,5;7;1;6;22;24;47;23;35;48;63,5;52;59;49;51;60;0;0;0;0;0;0
12/02/2026;0;1,5;0;0;0,5;1,5;1;2;7;8;5,5;33;25;36;35;32;30;0;0;0;0;0;0
14/02/2026;7;0;0;6;6,5;7;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/02/2026;14;18;6;17;11;8;6;12;18;12;3;17;2;17;4;3;3;0;0;0;0;0;0
16/02/2026;17;13,5;0;1,2;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/02/2026;40;32,5;36,5;42;31,5;52;40;54;56;35;31,5;25;23;24;14;16;18;0;0;0;0;0;0
18/02/2026;13;28,5;13;10;22;24;48;47;52;41;32;43;31;25;28;26;25;0;0;0;0;0;0
19/02/2026;49;71;35;55;31,5;33,5;35;30;15;30;35,5;50;53,5;51;52;39;25;0;0;0;0;0;0
20/02/2026;3;2,5;2,5;6;3;9;12;17;20;19;12,8;51;34,2;55;33;22;18;0;0;0;0;0;0
21/02/2026;0;0;0;0;0;0;0;0;0;0;0;5;3;2,5;0;0;0;0;0;0;0;0;0
22/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
23/02/2026;0;0;1,2;0;0;0;0;0;3;2;9;5,5;2;6;5;7;9;0;0;0;0;0;0
25/02/2026;0;0;2;6;5,5;0;6;10;16;1;2,2;2;1;4;3;4;8;0;0;0;0;0;0
03/03/2026;4;1,5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/03/2026;22;13,5;9;7;10,5;13,5;9;10;10;15;6;10;7;8,5;9;6;5;0;0;0;0;0;0
09/03/2026;5;36;20;30;11;14,5;11,5;12;20;14;10,5;5,5;16;8,5;12,5;12;13;0;0;0;0;0;0
15/03/2026;4;14;47;5;14;27;62;25;28;13;65;13,5;28;16;13;9;9;0;0;0;0;0;0
16/03/2026;5;3,5;4,7;3;4,5;4;1;1;6;1;7;4;5;0;4;2;2;0;0;0;0;0;0
17/03/2026;0;1,5;4,7;3;3;15,5;32;15;19;5;15;4,5;1,5;3,5;1,5;4;8;0;0;0;0;0;0
18/03/2026;9;7;3,2;13;2,5;2,7;7;13;18;2;0;1;1;1;0;0;2;0;0;0;0;0;0
19/03/2026;1;3,5;0;0;1;12;2;0;5;7;3,5;4,5;2;9;2;7;11;0;0;0;0;0;0
20/03/2026;31;18,5;32;14;29;24;41;40;38;10;10,5;16;13;14;13;12;12;0;0;0;0;0;0
21/03/2026;0;0;0;0;0;0;0;0;0;0;2;10;3;3;3,8;10;18;0;0;0;0;0;0
22/03/2026;0;0;0;0;0;0;0;0;0;1;1,5;1,5;3;2,5;3,2;2;5;0;0;0;0;0;0
26/03/2026;0;0;0;0;0;0;0;0;0;1;0;1;0;0,5;6;5;5;0;0;0;0;0;0
27/03/2026;18;54,5;23;65;20;53;65;25;68;25;29;15;29;22,5;20;24;25;0;0;0;0;0;0
28/03/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0
29/03/2026;33;25;0;35;2,5;8;0;0;8;0;0;0;1;2;11,5;14;23,5;0;0;0;0;0;0
30/03/2026;41;47;39;45;37;45;29;37;47;11;10,5;2,5;1;1,5;2;2,5;2,5;0;0;0;0;0;0
31/03/2026;12;4,5;20;11;22;15;10;23;26;10;10;13,5;10;14;24;18;14;0;0;0;0;0;0
01/04/2026;32;30;38;22;31;14;11;22;26;31;25;83,5;61;70,5;47;57;60;0;0;0;0;0;0
02/04/2026;3;4;6;7;8,5;6,5;6;8,5;9;6;5,5;1,5;4;3,5;3;4;10;0;0;0;0;0;0
03/04/2026;26;73;10;29;5,5;12;4,5;10,5;12;10;1,3;3;3;10;5,2;5;8;0;0;0;0;0;0
04/04/2026;2;0;0;1;0,5;0,5;0;0;0;0;0;3,5;1;0;0;0;0;0;0;0;0;0;0
05/04/2026;10;28;10;15;7;8;4;0;1;0;5,5;8;2;2;0;0,5;1;0;0;0;0;0;0
06/04/2026;6;8,5;10,5;8;31;22;7;16;21;19;5;6;4;6,5;6,5;6;6,5;0;0;0;0;0;0
07/04/2026;0,5;0,5;3,5;1;3;4;1;8;14;20;13,8;52;45;8;21,5;17;15;0;0;0;0;0;0
08/04/2026;0,5;3;2,5;4;4;1,5;9;7;12;1;6;1,5;3;0;2,5;0;3,5;0;0;0;0;0;0
09/04/2026;1;2;1;2;1,5;2,5;2;1;1;1;2,5;3,5;2;2;3;3;4;0;0;0;0;0;0
10/04/2026;19;21;30;25;18,5;16,5;9;20;31;17;41,5;25,5;36,5;12;41,5;41;40;0;0;0;0;0;0
11/04/2026;0;0;0;0;0;0;0;0;0;0;0;15,5;8;6,5;5;7;9;0;0;0;0;0;0
12/04/2026;28;14;9;8;25;18;40;15;25;20;32,5;44;38;36;15;38;55;0;0;0;0;0;0
14/04/2026;29;21;9;25;5,5;5;4;5;7;8;3;7,5;2;2,5;0;0;0;0;0;0;0;0;0
15/04/2026;10;1,2;2;5;7;5;5;11;22;10;5,5;7;5;7,5;7;5;6;0;0;0;0;0;0
17/04/2026;33;36,5;35;47;43;36,5;121;32;72;31;54,8;43,5;48;36,5;22,5;34;47,5;0;0;0;0;0;0
18/04/2026;30;34;38;35;33;31;32;30;12;20;32,5;45,5;38;34,5;13;17;27;0;0;0;0;0;0
19/04/2026;14;8;9;22;9;7;6;5;8;5;13,5;7,5;15;11;13;14;18;0;0;0;0;0;0
20/04/2026;4;7,5;1,5;0;2;0;0;0;2;0;0;0;0;1,5;0;1;2;0;0;0;0;0;0
21/04/2026;7;2;7;2;4;4;0;3;1;4;0;8,5;3;2,5;6;2;2;0;0;0;0;0;0
22/04/2026;26;22,5;23;37;14;16;7;4;9;10;2;9;7;23;24;22;23;0;0;0;0;0;0
25/04/2026;0;0;1;0;0;0;0;0;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0
26/04/2026;2;2,5;3,5;3;2,5;17;16;17;24;15;13,5;49;32;26,5;27,5;28;28,5;0;0;0;0;0;0
27/04/2026;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
29/04/2026;7;9,5;8;7;8;11;9;11;13;11;16,4;13;2,5;2,5;5;4;3;0;0;0;0;0;0
30/04/2026;4;1;4;3;4;4,5;5;5;9;3;6,5;4;3;3,5;4;4;5;0;0;0;0;0;0
02/05/2026;7;5,5;4;6;7;5;6;15;16;12;11;10,5;7,5;5,5;4,5;4;4;0;0;0;0;0;0
04/05/2026;1,5;0;0;2;0,5;1;1;1;0;1;0,5;1,5;1;2;3;3;3,5;0;0;0;0;0;0
05/05/2026;1;1;1,5;1;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2026;14;22;26,5;20;22,5;18;13;9;32;12;14,3;0,5;0,5;2,5;3,5;0,5;2;0;0;0;0;0;0
07/05/2026;16;23,5;10,5;13;14;19;11;12;20;8;13,5;7,5;10;10;14,5;12;18,5;0;0;0;0;0;0
08/05/2026;24;14;27;24;28;17;12;22;27;13;18,5;37;32;20;38;28;25;0;0;0;0;0;0
11/05/2026;9;43;24;25;31,5;41;53,5;24;30;6;16,4;19;11;37;16,5;22,5;65;0;0;0;0;0;0
12/05/2026;2;8,5;7;2;18;28,5;3;11;15;14;19;5;1;0;0;5;3;0;0;0;0;0;0
13/05/2026;5;0,5;0;1,5;2,5;5;1;2;2;2;1;2;1;0;0;0;2;0;0;0;0;0;0
14/05/2026;10;11,5;9;8;11;9,5;16;5;12;8;6,5;11;18;36;18;22;12;0;0;0;0;0;0
15/05/2026;33;29,5;45;28;23,5;15;16;16;16;15;17;16,5;9;10,5;12;4;3,5;0;0;0;0;0;0
17/05/2026;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2026;2;2;3;2;4;3,5;0;0;2;1;11,3;3,5;2;1,5;3;10;2;0;0;0;0;0;0
22/05/2026;12;41;26;30;25;44;55;13;34;34;24;35,5;40;37,5;15,5;11;13,5;0;0;0;0;0;0
23/05/2026;3;4,5;0;0;1,5;5;2;4;2;0;0;0;0;2;0;0;6;0;0;0;0;0;0
24/05/2026;7;33,5;29;15;11,5;22;10;7;16;5;1,5;3;3;6;23,5;10;13,5;0;0;0;0;0;0
25/05/2026;0;0;0;0;0,5;0;0;0;1;2;5,5;2;0;0;0;0;0;0;0;0;0;0;0
26/05/2026;0;0;0;0;0;0;0;0;0;0;0;1;3,5;6,5;0;0;0;0;0;0;0;0;0
27/05/2026;11;7,5;22;53;13,5;13,5;47;13;16;17;28,5;24,5;20;12;12;8;10;0;0;0;0;0;0
28/05/2026;4;8,5;5,5;8;4;2;5;3;17;10;1,5;4;0;1;0;0;0;0;0;0;0;0;0
29/05/2026;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2026;7;2;6;2;9;12,5;5;9;10;19;23;78;69;75;33;40;33;0;0;0;0;0;0
31/05/2026;0;0;0;0;0;8;0;0;0;4;1;0;0;0;3;0;0;0;0;0;0;0;0
